,Date,HA,abbr,down_distance,opponent,play,team,wk,down,distance,yard_line,play_type,yards_gained,player,result,success,game_id,pa,pf,p_diff
4127,2018-09-29,A,ORS,1st and 10 at ASU18,Arizona St.,2-C.Blount complete to 5-K.Taylor. 5-K.Taylor to ASU 12 for 6 yards (16-A.Crosswell).,Oregon St.,05,1,10,ASU18,pass,6,5-K.Taylor.,,1,05Oregon St.,52,24,-28.0
4128,2018-09-29,A,ORS,2nd and 4 at ASU12,Arizona St.,22-J.Jefferson to ASU 7 for 5 yards (45-G.Lea).,Oregon St.,05,2,4,ASU12,run,5,22-J.Jefferson,,1,05Oregon St.,52,24,-28.0
4129,2018-09-29,A,ORS,1st and 7 at ASU7,Arizona St.,"24-K.Rogers to ASU 2 for 5 yards (4-K.Crump,90-J.Lole).",Oregon St.,05,1,7,ASU7,run,5,24-K.Rogers,,1,05Oregon St.,52,24,-28.0
4130,2018-09-29,A,ORS,2nd and 2 at ASU2,Arizona St.,22-J.Jefferson to ASU 1 for 1 yard (8-M.Robertson).,Oregon St.,05,2,2,ASU2,run,1,22-J.Jefferson,,0,05Oregon St.,52,24,-28.0
4131,2018-09-29,A,ORS,3rd and 1 at ASU1,Arizona St.,2-C.Blount incomplete. Intended for 81-N.Togiai.,Oregon St.,05,3,1,ASU1,pass,0,81-NTogiai,,0,05Oregon St.,52,24,-28.0
4132,2018-09-29,A,ORS,4th and 1 at ASU1,Arizona St.,"Penalty on ORS 84-T.Quitoriano, False start, 5 yards, enforced at ASU 1. No Play.",Oregon St.,05,4,1,ASU1,penalty,-5,na,penalty,0,05Oregon St.,52,24,-28.0
4133,2018-09-29,A,ORS,4th and 6 at ASU6,Arizona St.,2-C.Blount incomplete. Intended for 18-T.Hernandez.,Oregon St.,05,4,6,ASU6,pass,0,18-THernandez,,0,05Oregon St.,52,24,-28.0
4134,2018-09-29,A,ORS,1st and 10 at ORS25,Arizona St.,22-J.Jefferson to ORS 40 for 15 yards (28-D.King).,Oregon St.,05,1,10,ORS25,run,15,22-J.Jefferson,,1,05Oregon St.,52,24,-28.0
4135,2018-09-29,A,ORS,1st and 10 at ORS40,Arizona St.,22-J.Jefferson to ORS 38 for -2 yards (95-R.Wren).,Oregon St.,05,1,10,ORS40,run,-2,22-J.Jefferson,,0,05Oregon St.,52,24,-28.0
4136,2018-09-29,A,ORS,2nd and 12 at ORS38,Arizona St.,2-C.Blount incomplete. Intended for 5-K.Taylor.,Oregon St.,05,2,12,ORS38,pass,0,5-KTaylor,,0,05Oregon St.,52,24,-28.0
4137,2018-09-29,A,ORS,3rd and 12 at ORS38,Arizona St.,2-C.Blount complete to 18-T.Hernandez. 18-T.Hernandez to ASU 47 for 15 yards (21-T.Adams).,Oregon St.,05,3,12,ORS38,pass,15,18-T.Hernandez.,,1,05Oregon St.,52,24,-28.0
4138,2018-09-29,A,ORS,1st and 10 at ASU47,Arizona St.,"20-B.Baylor to ASU 35, FUMBLES (28-D.King). 28-D.King to ASU 35 for no gain.",Oregon St.,05,1,10,ASU47,run,0,20-B.Baylor,to,0,05Oregon St.,52,24,-28.0
4139,2018-09-29,A,ORS,1st and 10 at ASU47,Arizona St.,20-B.Baylor to ASU 35 for 12 yards (8-M.Robertson).,Oregon St.,05,1,10,ASU47,run,12,20-B.Baylor,,1,05Oregon St.,52,24,-28.0
4140,2018-09-29,A,ORS,1st and 10 at ASU35,Arizona St.,2-C.Blount complete to 18-T.Hernandez. 18-T.Hernandez pushed ob at ASU 33 for 2 yards (5-K.Williams).,Oregon St.,05,1,10,ASU35,pass,2,18-T.Hernandez.,,0,05Oregon St.,52,24,-28.0
4141,2018-09-29,A,ORS,2nd and 8 at ASU33,Arizona St.,24-K.Rogers to ASU 34 for -1 yard (24-C.Lucas).,Oregon St.,05,2,8,ASU33,run,-1,24-K.Rogers,,0,05Oregon St.,52,24,-28.0
4142,2018-09-29,A,ORS,3rd and 9 at ASU34,Arizona St.,24-K.Rogers to ASU 32 for 2 yards (8-M.Robertson).,Oregon St.,05,3,9,ASU34,run,2,24-K.Rogers,,0,05Oregon St.,52,24,-28.0
4143,2018-09-29,A,ORS,4th and 7 at ASU32,Arizona St.,2-C.Blount incomplete. Intended for 5-K.Taylor.,Oregon St.,05,4,7,ASU32,pass,0,5-KTaylor,,0,05Oregon St.,52,24,-28.0
4144,2018-09-29,A,ORS,1st and 10 at ORS25,Arizona St.,24-K.Rogers to ORS 31 for 6 yards (37-D.Butler).,Oregon St.,05,1,10,ORS25,run,6,24-K.Rogers,,1,05Oregon St.,52,24,-28.0
4145,2018-09-29,A,ORS,2nd and 4 at ORS31,Arizona St.,24-K.Rogers to ORS 36 for 5 yards (34-K.Soelle).,Oregon St.,05,2,4,ORS31,run,5,24-K.Rogers,,1,05Oregon St.,52,24,-28.0
4146,2018-09-29,A,ORS,1st and 10 at ORS36,Arizona St.,24-K.Rogers to ORS 40 for 4 yards (7-D.Harrison).,Oregon St.,05,1,10,ORS36,run,4,24-K.Rogers,,0,05Oregon St.,52,24,-28.0
4147,2018-09-29,A,ORS,2nd and 6 at ORS40,Arizona St.,24-K.Rogers pushed ob at ORS 44 for 4 yards (8-M.Robertson).,Oregon St.,05,2,6,ORS40,run,4,24-K.Rogers,,0,05Oregon St.,52,24,-28.0
4148,2018-09-29,A,ORS,3rd and 2 at ORS44,Arizona St.,24-K.Rogers to ORS 47 for 3 yards (21-T.Adams).,Oregon St.,05,3,2,ORS44,run,3,24-K.Rogers,,1,05Oregon St.,52,24,-28.0
4149,2018-09-29,A,ORS,1st and 10 at ORS47,Arizona St.,4-A.Willard incomplete. Intended for 86-A.Bodden.,Oregon St.,05,1,10,ORS47,pass,0,86-ABodden,,0,05Oregon St.,52,24,-28.0
4150,2018-09-29,A,ORS,2nd and 10 at ORS47,Arizona St.,24-K.Rogers to ORS 48 for 1 yard (41-T.Johnson).,Oregon St.,05,2,10,ORS47,run,1,24-K.Rogers,,0,05Oregon St.,52,24,-28.0
4151,2018-09-29,A,ORS,3rd and 9 at ORS48,Arizona St.,"4-A.Willard sacked at ORS 37 for -11 yards, FUMBLES (28-D.King). 8-M.Robertson to ORS 33 for no gain.",Oregon St.,05,3,9,ORS48,pass,-11,4-A.Willard,sack,0,05Oregon St.,52,24,-28.0
4152,2018-09-29,H,ARI,1st and 10 at ARI31,Southern California,21-J.Taylor to ARI 33 for 2 yards (45-P.Gustin).,Arizona,05,1,10,ARI31,run,2,21-J.Taylor,,0,05Arizona,24,20,-4.0
4153,2018-09-29,H,ARI,2nd and 8 at ARI33,Southern California,14-K.Tate complete to 6-S.Brown. 6-S.Brown pushed ob at ARI 39 for 6 yards (10-J.Houston).,Arizona,05,2,8,ARI33,pass,6,6-S.Brown.,,1,05Arizona,24,20,-4.0
4154,2018-09-29,H,ARI,3rd and 2 at ARI39,Southern California,14-K.Tate runs ob at ARI 43 for 4 yards.,Arizona,05,3,2,ARI39,run,4,14-K.Tate,,1,05Arizona,24,20,-4.0
4155,2018-09-29,H,ARI,1st and 10 at ARI43,Southern California,21-J.Taylor to ARI 44 for 1 yard (51-M.Tuipulotu).,Arizona,05,1,10,ARI43,run,1,21-J.Taylor,,0,05Arizona,24,20,-4.0
4156,2018-09-29,H,ARI,2nd and 9 at ARI44,Southern California,14-K.Tate complete to 21-J.Taylor. 21-J.Taylor to ARI 45 for 1 yard (24-I.Langley).,Arizona,05,2,9,ARI44,pass,1,21-J.Taylor.,,0,05Arizona,24,20,-4.0
4157,2018-09-29,H,ARI,3rd and 8 at ARI45,Southern California,21-J.Taylor to ARI 50 for 5 yards (10-J.Houston).,Arizona,05,3,8,ARI45,run,5,21-J.Taylor,,0,05Arizona,24,20,-4.0
4158,2018-09-29,H,ARI,4th and 3 at ARI50,Southern California,42-D.Klumph punts 50 yards from ARI 50 to USC End Zone. touchback.,Arizona,05,4,3,ARI50,special,0,na,punt,0,05Arizona,24,20,-4.0
4159,2018-09-29,H,ARI,1st and 10 at ARI25,Southern California,"14-K.Tate complete to 19-S.Poindexter. 19-S.Poindexter to ARI 36 for 11 yards (8-I.Marshall). Penalty on USC 8-I.Marshall, Holding, declined.",Arizona,05,1,10,ARI25,pass,11,19-S.Poindexter.,,1,05Arizona,24,20,-4.0
4160,2018-09-29,H,ARI,1st and 10 at ARI36,Southern California,"Penalty on ARI 78-D.Laie, False start, 5 yards, enforced at ARI 36. No Play.",Arizona,05,1,10,ARI36,penalty,-5,na,penalty,0,05Arizona,24,20,-4.0
4161,2018-09-29,H,ARI,1st and 15 at ARI31,Southern California,21-J.Taylor to ARI 34 for 3 yards (44-M.Dorton).,Arizona,05,1,15,ARI31,run,3,21-J.Taylor,,0,05Arizona,24,20,-4.0
4162,2018-09-29,H,ARI,2nd and 12 at ARI34,Southern California,14-K.Tate complete to 7-D.Cooper. 7-D.Cooper to ARI 41 for 7 yards (24-I.Langley).,Arizona,05,2,12,ARI34,pass,7,7-D.Cooper.,,0,05Arizona,24,20,-4.0
4163,2018-09-29,H,ARI,3rd and 5 at ARI41,Southern California,14-K.Tate incomplete. Intended for 6-S.Brown.,Arizona,05,3,5,ARI41,pass,0,6-SBrown,,0,05Arizona,24,20,-4.0
4164,2018-09-29,H,ARI,4th and 5 at ARI41,Southern California,42-D.Klumph punts 21 yards from ARI 41. 21-T.Vaughns to USC 41 for 3 yards (23-M.Hausman).,Arizona,05,4,5,ARI41,special,0,na,punt,0,05Arizona,24,20,-4.0
4165,2018-09-29,H,ARI,1st and 10 at ARI24,Southern California,21-J.Taylor to ARI 27 for 3 yards (35-C.Smith).,Arizona,05,1,10,ARI24,run,3,21-J.Taylor,,0,05Arizona,24,20,-4.0
4166,2018-09-29,H,ARI,2nd and 7 at ARI27,Southern California,"14-K.Tate runs ob at ARI 26 for -1 yard. Penalty on USC 15-T.Hufanga, Unnecessary roughness, 15 yards, enforced at ARI 27.",Arizona,05,2,7,ARI27,penalty,15,na,penalty,1,05Arizona,24,20,-4.0
4167,2018-09-29,H,ARI,1st and 10 at ARI42,Southern California,9-T.Ellison to ARI 35 for -7 yards (27-A.Harris).,Arizona,05,1,10,ARI42,run,-7,9-T.Ellison,,0,05Arizona,24,20,-4.0
4168,2018-09-29,H,ARI,2nd and 17 at ARI35,Southern California,14-K.Tate complete to 18-C.Peterson. 18-C.Peterson to ARI 41 for 6 yards (4-O.Griffin).,Arizona,05,2,17,ARI35,pass,6,18-C.Peterson.,,0,05Arizona,24,20,-4.0
4169,2018-09-29,H,ARI,3rd and 11 at ARI41,Southern California,14-K.Tate incomplete. Intended for 21-J.Taylor.,Arizona,05,3,11,ARI41,pass,0,21-JTaylor,,0,05Arizona,24,20,-4.0
4170,2018-09-29,H,ARI,4th and 11 at ARI41,Southern California,42-D.Klumph punts 40 yards from ARI 41. 21-T.Vaughns to USC 15 for -4 yards (31-T.Cooper).,Arizona,05,4,11,ARI41,special,0,na,punt,0,05Arizona,24,20,-4.0
4171,2018-09-29,H,ARI,1st and 10 at ARI12,Southern California,"14-K.Tate incomplete. Penalty on USC 4-O.Griffin, Holding, 10 yards, enforced at ARI 12. No Play.",Arizona,05,1,10,ARI12,pass,0,USC,,0,05Arizona,24,20,-4.0
4172,2018-09-29,H,ARI,1st and 10 at ARI22,Southern California,"Team penalty on ARI, False start, 5 yards, enforced at ARI 22. No Play.",Arizona,05,1,10,ARI22,penalty,5,na,penalty,1,05Arizona,24,20,-4.0
4173,2018-09-29,H,ARI,1st and 15 at ARI17,Southern California,"14-K.Tate incomplete. INTERCEPTED by 7-M.Tell at ARI 28. 7-M.Tell to ARI 32 for -4 yards (86-S.Berryhill). Penalty on ARI 76-C.Creason, Ineligible player downfield during passing down, declined. Team penalty on ARI, Pass interference, declined.",Arizona,05,1,15,ARI17,pass,0,14-K.Tate,to,0,05Arizona,24,20,-4.0
4174,2018-09-29,H,ARI,1st and 10 at ARI25,Southern California,23-G.Brightwell to ARI 35 for 10 yards (7-M.Tell).,Arizona,05,1,10,ARI25,run,10,23-G.Brightwell,,1,05Arizona,24,20,-4.0
4175,2018-09-29,H,ARI,1st and 10 at ARI35,Southern California,14-K.Tate incomplete.,Arizona,05,1,10,ARI35,pass,0,14-K.Tate,,0,05Arizona,24,20,-4.0
4176,2018-09-29,H,ARI,2nd and 10 at ARI35,Southern California,14-K.Tate incomplete. Intended for 86-S.Berryhill.,Arizona,05,2,10,ARI35,pass,0,86-SBerryhill,,0,05Arizona,24,20,-4.0
4177,2018-09-29,H,ARI,3rd and 10 at ARI35,Southern California,14-K.Tate incomplete. Intended for 23-G.Brightwell.,Arizona,05,3,10,ARI35,pass,0,23-GBrightwell,,0,05Arizona,24,20,-4.0
4178,2018-09-29,H,ARI,4th and 10 at ARI35,Southern California,"42-D.Klumph punts 46 yards from ARI 35. 21-T.Vaughns to USC 20 for 1 yard (15-M.Barnes). Penalty on ARI 6-D.Flannigan-Fowles, Facemask, Incidental, 15 yards, enforced at USC 20.",Arizona,05,4,10,ARI35,special,0,na,punt,0,05Arizona,24,20,-4.0
4179,2018-09-29,H,ARI,1st and 10 at ARI25,Southern California,14-K.Tate complete to 6-S.Brown. 6-S.Brown pushed ob at ARI 34 for 9 yards (24-I.Langley).,Arizona,05,1,10,ARI25,pass,9,6-S.Brown.,,1,05Arizona,24,20,-4.0
4180,2018-09-29,H,ARI,2nd and 1 at ARI34,Southern California,14-K.Tate complete to 6-S.Brown. 6-S.Brown to ARI 35 for 1 yard (27-A.Harris).,Arizona,05,2,1,ARI34,pass,1,6-S.Brown.,,1,05Arizona,24,20,-4.0
4181,2018-09-29,H,ARI,1st and 10 at ARI35,Southern California,21-J.Taylor to ARI 37 for 2 yards (35-C.Smith).,Arizona,05,1,10,ARI35,run,2,21-J.Taylor,,0,05Arizona,24,20,-4.0
4182,2018-09-29,H,ARI,2nd and 8 at ARI37,Southern California,14-K.Tate pushed ob at ARI 38 for 1 yard (27-A.Harris).,Arizona,05,2,8,ARI37,run,1,14-K.Tate,,0,05Arizona,24,20,-4.0
4183,2018-09-29,H,ARI,3rd and 7 at ARI38,Southern California,14-K.Tate incomplete. Intended for 7-D.Cooper.,Arizona,05,3,7,ARI38,pass,0,7-DCooper,,0,05Arizona,24,20,-4.0
4184,2018-09-29,H,ARI,4th and 7 at ARI38,Southern California,"42-D.Klumph punts 34 yards from ARI 38, out of bounds at the USC 28. Penalty on ARI 23-G.Brightwell, Unsportsmanlike conduct, 15 yards, enforced at USC 28.",Arizona,05,4,7,ARI38,special,0,na,punt,0,05Arizona,24,20,-4.0
4185,2018-09-29,H,ARI,1st and 10 at ARI14,Southern California,14-K.Tate incomplete. Intended for 6-S.Brown.,Arizona,05,1,10,ARI14,pass,0,6-SBrown,,0,05Arizona,24,20,-4.0
4186,2018-09-29,H,ARI,2nd and 10 at ARI14,Southern California,21-J.Taylor to ARI 20 for 6 yards (44-M.Dorton).,Arizona,05,2,10,ARI14,run,6,21-J.Taylor,,0,05Arizona,24,20,-4.0
4187,2018-09-29,H,ARI,3rd and 4 at ARI20,Southern California,14-K.Tate complete to 9-T.Ellison. 9-T.Ellison to ARI 36 for 16 yards (15-T.Hufanga).,Arizona,05,3,4,ARI20,pass,16,9-T.Ellison.,,1,05Arizona,24,20,-4.0
4188,2018-09-29,H,ARI,1st and 10 at ARI36,Southern California,14-K.Tate incomplete.,Arizona,05,1,10,ARI36,pass,0,14-K.Tate,,0,05Arizona,24,20,-4.0
4189,2018-09-29,H,ARI,2nd and 10 at ARI36,Southern California,"14-K.Tate scrambles, runs ob at ARI 38 for 2 yards.",Arizona,05,2,10,ARI36,run,2,14-K.Tate,,0,05Arizona,24,20,-4.0
4190,2018-09-29,H,ARI,3rd and 8 at ARI38,Southern California,14-K.Tate scrambles to ARI 45 for 7 yards (35-C.Smith).,Arizona,05,3,8,ARI38,run,7,14-K.Tate,,0,05Arizona,24,20,-4.0
4191,2018-09-29,H,ARI,4th and 1 at ARI45,Southern California,"14-K.Tate complete to 21-J.Taylor. 21-J.Taylor to USC 35 for 20 yards. Penalty on USC 41-J.Falaniko, Roughing the passer, declined. Penalty on USC 10-J.Houston, Facemask, Incidental, 15 yards, enforced at USC 35.",Arizona,05,4,1,ARI45,pass,20,21-J.Taylor.,,1,05Arizona,24,20,-4.0
4192,2018-09-29,H,ARI,1st and 10 at USC28,Southern California,43-L.Havrisik 38 yards Field Goal is No Good.,Arizona,05,1,10,USC28,special,0,na,fgn,0,05Arizona,24,20,-4.0
4193,2018-09-29,H,ARI,1st and 10 at ARI25,Southern California,14-K.Tate complete to 19-S.Poindexter. 19-S.Poindexter to ARI 36 for 11 yards (8-I.Marshall).,Arizona,05,1,10,ARI25,pass,11,19-S.Poindexter.,,1,05Arizona,24,20,-4.0
4194,2018-09-29,H,ARI,1st and 10 at ARI36,Southern California,21-J.Taylor to ARI 39 for 3 yards (51-M.Tuipulotu).,Arizona,05,1,10,ARI36,run,3,21-J.Taylor,,0,05Arizona,24,20,-4.0
4195,2018-09-29,H,ARI,2nd and 7 at ARI39,Southern California,21-J.Taylor to ARI 40 for 1 yard (44-M.Dorton).,Arizona,05,2,7,ARI39,run,1,21-J.Taylor,,0,05Arizona,24,20,-4.0
4196,2018-09-29,H,ARI,3rd and 6 at ARI40,Southern California,14-K.Tate sacked at ARI 38 for -2 yards (45-P.Gustin).,Arizona,05,3,6,ARI40,pass,-2,14-K.Tate,sack,0,05Arizona,24,20,-4.0
4197,2018-09-29,H,ARI,4th and 8 at ARI38,Southern California,"42-D.Klumph punts 32 yards from ARI 38, out of bounds at the USC 30.",Arizona,05,4,8,ARI38,special,0,na,punt,0,05Arizona,24,20,-4.0
4198,2018-09-29,H,ARI,1st and 10 at ARI16,Southern California,21-J.Taylor to ARI 17 for 1 yard (45-P.Gustin).,Arizona,05,1,10,ARI16,run,1,21-J.Taylor,,0,05Arizona,24,20,-4.0
4199,2018-09-29,H,ARI,2nd and 9 at ARI17,Southern California,14-K.Tate complete to 6-S.Brown. 6-S.Brown to ARI 49 for 32 yards.,Arizona,05,2,9,ARI17,pass,32,6-S.Brown.,,1,05Arizona,24,20,-4.0
4200,2018-09-29,H,ARI,1st and 10 at ARI49,Southern California,14-K.Tate to USC 42 for 9 yards (15-T.Hufanga).,Arizona,05,1,10,ARI49,run,9,14-K.Tate,,1,05Arizona,24,20,-4.0
4201,2018-09-29,H,ARI,2nd and 1 at USC42,Southern California,21-J.Taylor to USC 39 for 3 yards (45-P.Gustin).,Arizona,05,2,1,USC42,run,3,21-J.Taylor,,1,05Arizona,24,20,-4.0
4202,2018-09-29,H,ARI,1st and 10 at USC39,Southern California,21-J.Taylor to USC 35 for 4 yards (56-J.Iosefa).,Arizona,05,1,10,USC39,run,4,21-J.Taylor,,0,05Arizona,24,20,-4.0
4203,2018-09-29,H,ARI,2nd and 6 at USC35,Southern California,21-J.Taylor to USC 33 for 2 yards (35-C.Smith).,Arizona,05,2,6,USC35,run,2,21-J.Taylor,,0,05Arizona,24,20,-4.0
4204,2018-09-29,H,ARI,3rd and 4 at USC33,Southern California,14-K.Tate complete to 86-S.Berryhill. 86-S.Berryhill runs 33 yards for a touchdown.,Arizona,05,3,4,USC33,pass,33,86-S.Berryhill.,TD,1,05Arizona,24,20,-4.0
4205,2018-09-29,H,ARI,,Southern California,"Team penalty on USC, Personal Foul, 15 yards, enforced at ARI 35. No Play.",Arizona,05,4,2,NA,penalty,15,na,penalty,1,05Arizona,24,20,-4.0
4206,2018-09-29,H,ARI,1st and 10 at ARI25,Southern California,23-G.Brightwell to ARI 23 for -2 yards (13-L.Jones).,Arizona,05,1,10,ARI25,run,-2,23-G.Brightwell,,0,05Arizona,24,20,-4.0
4207,2018-09-29,H,ARI,2nd and 12 at ARI23,Southern California,14-K.Tate complete to 9-T.Ellison. 9-T.Ellison to ARI 36 for 13 yards.,Arizona,05,2,12,ARI23,pass,13,9-T.Ellison.,,1,05Arizona,24,20,-4.0
4208,2018-09-29,H,ARI,1st and 10 at ARI36,Southern California,14-K.Tate incomplete. Intended for 19-S.Poindexter.,Arizona,05,1,10,ARI36,pass,0,19-SPoindexter,,0,05Arizona,24,20,-4.0
4209,2018-09-29,H,ARI,2nd and 10 at ARI36,Southern California,"14-K.Tate complete to 19-S.Poindexter. 19-S.Poindexter to USC 48 for 16 yards (4-O.Griffin). Penalty on ARI 76-C.Creason, Ineligible player downfield during passing down, 5 yards, enforced at ARI 36. No Play.",Arizona,05,2,10,ARI36,pass,16,19-S.Poindexter.,,1,05Arizona,24,20,-4.0
4210,2018-09-29,H,ARI,2nd and 15 at ARI31,Southern California,14-K.Tate pushed ob at ARI 36 for 5 yards (15-T.Hufanga).,Arizona,05,2,15,ARI31,run,5,14-K.Tate,,0,05Arizona,24,20,-4.0
4211,2018-09-29,H,ARI,3rd and 10 at ARI36,Southern California,14-K.Tate incomplete.,Arizona,05,3,10,ARI36,pass,0,14-K.Tate,,0,05Arizona,24,20,-4.0
4212,2018-09-29,H,ARI,4th and 10 at ARI36,Southern California,"42-D.Klumph punts 37 yards from ARI 36 to USC 27, fair catch by 21-T.Vaughns.",Arizona,05,4,10,ARI36,special,0,na,punt,0,05Arizona,24,20,-4.0
4213,2018-09-29,H,ARI,1st and 10 at ARI22,Southern California,21-J.Taylor to ARI 26 for 4 yards (35-C.Smith).,Arizona,05,1,10,ARI22,run,4,21-J.Taylor,,0,05Arizona,24,20,-4.0
4214,2018-09-29,H,ARI,2nd and 6 at ARI26,Southern California,14-K.Tate pushed ob at ARI 24 for -2 yards (7-M.Tell).,Arizona,05,2,6,ARI26,run,-2,14-K.Tate,,0,05Arizona,24,20,-4.0
4215,2018-09-29,H,ARI,3rd and 8 at ARI24,Southern California,14-K.Tate scrambles to ARI 29 for 5 yards (13-L.Jones).,Arizona,05,3,8,ARI24,run,5,14-K.Tate,,0,05Arizona,24,20,-4.0
4216,2018-09-29,H,ARI,4th and 3 at ARI29,Southern California,42-D.Klumph punts 43 yards from ARI 29. 21-T.Vaughns to USC 27 for -1 yard (5-C.Young).,Arizona,05,4,3,ARI29,special,0,na,punt,0,05Arizona,24,20,-4.0
4217,2018-09-29,H,ARI,1st and 10 at ARI36,Southern California,23-G.Brightwell to ARI 41 for 5 yards (44-M.Dorton).,Arizona,05,1,10,ARI36,run,5,23-G.Brightwell,,1,05Arizona,24,20,-4.0
4218,2018-09-29,H,ARI,2nd and 5 at ARI41,Southern California,14-K.Tate incomplete. Intended for 7-D.Cooper.,Arizona,05,2,5,ARI41,pass,0,7-DCooper,,0,05Arizona,24,20,-4.0
4219,2018-09-29,H,ARI,3rd and 5 at ARI41,Southern California,14-K.Tate complete to 21-J.Taylor. 21-J.Taylor to ARI 42 for 1 yard (78-J.Tufele).,Arizona,05,3,5,ARI41,pass,1,21-J.Taylor.,,0,05Arizona,24,20,-4.0
4220,2018-09-29,H,ARI,4th and 4 at ARI42,Southern California,"42-D.Klumph punts 39 yards from ARI 42 to USC 19, fair catch by 21-T.Vaughns.",Arizona,05,4,4,ARI42,special,0,na,punt,0,05Arizona,24,20,-4.0
4221,2018-09-29,H,ARI,1st and 10 at USC32,Southern California,14-K.Tate complete to 18-C.Peterson. 18-C.Peterson runs 32 yards for a touchdown.,Arizona,05,1,10,USC32,pass,32,18-C.Peterson.,TD,1,05Arizona,24,20,-4.0
4222,2018-09-29,H,ARI,1st and 10 at ARI46,Southern California,21-J.Taylor to USC 48 for 6 yards (7-M.Tell).,Arizona,05,1,10,ARI46,run,6,21-J.Taylor,,1,05Arizona,24,20,-4.0
4223,2018-09-29,H,ARI,2nd and 4 at USC48,Southern California,14-K.Tate to USC 47 for 1 yard (51-M.Tuipulotu).,Arizona,05,2,4,USC48,run,1,14-K.Tate,,0,05Arizona,24,20,-4.0
4224,2018-09-29,H,ARI,3rd and 3 at USC47,Southern California,14-K.Tate to USC 39 for 8 yards (15-T.Hufanga).,Arizona,05,3,3,USC47,run,8,14-K.Tate,,1,05Arizona,24,20,-4.0
4225,2018-09-29,H,ARI,1st and 10 at USC39,Southern California,"14-K.Tate incomplete. Intended for 9-T.Ellison. Penalty on ARI 78-D.Laie, Holding, 10 yards, enforced at USC 39. No Play.",Arizona,05,1,10,USC39,pass,0,9-TEllison,,0,05Arizona,24,20,-4.0
4226,2018-09-29,H,ARI,1st and 20 at USC49,Southern California,6-S.Brown to USC 46 for 3 yards (8-I.Marshall).,Arizona,05,1,20,USC49,run,3,6-S.Brown,,0,05Arizona,24,20,-4.0
4227,2018-09-29,H,ARI,2nd and 17 at USC46,Southern California,14-K.Tate incomplete.,Arizona,05,2,17,USC46,pass,0,14-K.Tate,,0,05Arizona,24,20,-4.0
4228,2018-09-29,H,ARI,3rd and 17 at USC46,Southern California,14-K.Tate incomplete. Intended for 9-T.Ellison.,Arizona,05,3,17,USC46,pass,0,9-TEllison,,0,05Arizona,24,20,-4.0
4229,2018-09-29,H,ARI,4th and 17 at USC46,Southern California,14-K.Tate incomplete. Intended for 6-S.Brown.,Arizona,05,4,17,USC46,pass,0,6-SBrown,,0,05Arizona,24,20,-4.0
4230,2018-09-29,H,ARI,1st and 10 at ARI35,Southern California,14-K.Tate complete to 6-S.Brown. 6-S.Brown to USC 32 for 33 yards (15-T.Hufanga).,Arizona,05,1,10,ARI35,pass,33,6-S.Brown.,,1,05Arizona,24,20,-4.0
4231,2018-09-29,H,ARI,1st and 10 at USC32,Southern California,"Team penalty on USC, Personal Foul, 15 yards, enforced at USC 32. No Play.",Arizona,05,1,10,USC32,penalty,15,na,penalty,1,05Arizona,24,20,-4.0
4232,2018-09-29,H,ARI,1st and 10 at USC17,Southern California,14-K.Tate incomplete. Intended for 6-S.Brown.,Arizona,05,1,10,USC17,pass,0,6-SBrown,,0,05Arizona,24,20,-4.0
4233,2018-09-29,H,ARI,2nd and 10 at USC17,Southern California,"14-K.Tate incomplete. INTERCEPTED by 8-I.Marshall at USC 6. 8-I.Marshall to ARI 46 for 48 yards. Penalty on USC 8-I.Marshall, Pass interference, 12 yards, enforced at USC 17. No Play.",Arizona,05,2,10,USC17,pass,0,14-K.Tate,to,0,05Arizona,24,20,-4.0
4234,2018-09-29,H,ARI,1st and 5 at USC5,Southern California,21-J.Taylor to USC 1 for 4 yards (35-C.Smith).,Arizona,05,1,5,USC5,run,4,21-J.Taylor,,1,05Arizona,24,20,-4.0
4235,2018-09-29,H,ARI,2nd and 1 at USC1,Southern California,14-K.Tate to USC 1 for no gain (7-M.Tell).,Arizona,05,2,1,USC1,run,0,14-K.Tate,,0,05Arizona,24,20,-4.0
4236,2018-09-29,H,ARI,3rd and 1 at USC1,Southern California,"14-K.Tate incomplete. Intended for 19-S.Poindexter. Penalty on USC 8-I.Marshall, Pass interference, 0 yards, enforced at USC 1. No Play.",Arizona,05,3,1,USC1,pass,0,19-SPoindexter,,0,05Arizona,24,20,-4.0
4237,2018-09-29,H,ARI,1st and 1 at USC1,Southern California,"21-J.Taylor to USC 1 for no gain. Penalty on USC 97-J.Lichtenstein, Offside, 0 yards, enforced at USC 1. No Play.",Arizona,05,1,1,USC1,penalty,0,na,penalty,0,05Arizona,24,20,-4.0
4238,2018-09-29,H,ARI,1st and 1 at USC1,Southern California,21-J.Taylor to USC 1 for no gain (89-C.Rector).,Arizona,05,1,1,USC1,run,0,21-J.Taylor,,0,05Arizona,24,20,-4.0
4239,2018-09-29,H,ARI,2nd and 1 at USC1,Southern California,14-K.Tate incomplete. Intended for 9-T.Ellison.,Arizona,05,2,1,USC1,pass,0,9-TEllison,,0,05Arizona,24,20,-4.0
4240,2018-09-29,H,ARI,3rd and 1 at USC1,Southern California,21-J.Taylor to USC 1 for no gain (78-J.Tufele).,Arizona,05,3,1,USC1,run,0,21-J.Taylor,,0,05Arizona,24,20,-4.0
